id_geografico,nombre,poblacion_total,poblacion_mayor_de_25,ingreso_medio,valor_medio_de_vivienda,educacion,poblacion_blanca,poblacion_afroamericana,poblacion_nativa,poblacion_asiatica,nativo_hawaiano,alguna_otra_etnia,dos_o_mas_etnias,poblacion_hispana_o_latina,ciudad,area_metropolitana
36085017011,"nombre 170.11, Richmond County, Nueva York",4547,3340,8730100,49440000,105400,402000,4,0,147,0,0,3300,343,Nueva York,New York-Newark-Jersey City
36085012806,"nombre 128.06, Richmond County, Nueva York",5658,3808,5671100,41640000,84900,377600,496,0,239,0,116,16000,871,Nueva York,New York-Newark-Jersey City
36085014607,"nombre 146.07, Richmond County, Nueva York",4539,3243,7463000,46220000,90400,361100,54,0,530,0,0,6400,280,Nueva York,New York-Newark-Jersey City
36085014608,"nombre 146.08, Richmond County, Nueva York",3617,2595,9661600,44980000,77600,283300,0,0,76,0,0,2700,681,Nueva York,New York-Newark-Jersey City
36085017012,"nombre 170.12, Richmond County, Nueva York",4526,3290,9113100,51850000,0,361400,23,11,138,0,0,7000,681,Nueva York,New York-Newark-Jersey City
36087012000,"nombre 120, Rockland County, Nueva York",3764,3075,8750000,23390000,164300,312200,112,0,309,0,0,7200,149,Nueva York,New York-Newark-Jersey City
36087010803,"nombre 108.03, Rockland County, Nueva York",5306,3735,12155800,47490000,228000,383600,194,0,496,0,0,14200,521,Nueva York,New York-Newark-Jersey City
36087011301,"nombre 113.01, Rockland County, Nueva York",8277,5587,5118100,28730000,148400,167100,3280,54,634,0,47,24700,493,Nueva York,New York-Newark-Jersey City
36087011502,"nombre 115.02, Rockland County, Nueva York",7755,4786,9932300,46420000,169700,431100,1126,0,534,0,0,11800,1666,Nueva York,New York-Newark-Jersey City
36087012202,"nombre 122.02, Rockland County, Nueva York",6479,3903,4756000,12120000,69700,50600,3713,0,312,0,61,14900,1738,Nueva York,New York-Newark-Jersey City
36087013100,"nombre 131, Rockland County, Nueva York",6265,4791,6928600,46360000,245100,315500,1239,0,239,0,98,26400,1270,Nueva York,New York-Newark-Jersey City
36087013200,"nombre 132, Rockland County, Nueva York",3546,2267,9964300,46260000,135900,236300,501,28,181,0,0,12600,347,Nueva York,New York-Newark-Jersey City
36087010101,"nombre 101.01, Rockland County, Nueva York",5990,3988,11888900,48830000,181600,457000,440,29,149,507,0,2600,776,Nueva York,New York-Newark-Jersey City
36087010501,"nombre 105.01, Rockland County, Nueva York",5555,3908,12261400,37300000,162700,326300,555,0,424,0,0,3000,1283,Nueva York,New York-Newark-Jersey City
36087011000,"nombre 110, Rockland County, Nueva York",2204,1497,12716700,53140000,96100,183600,143,4,65,507,3,3900,118,Nueva York,New York-Newark-Jersey City
36087011101,"nombre 111.01, Rockland County, Nueva York",6672,4812,10905900,41360000,197700,370400,373,24,880,0,0,8100,1634,Nueva York,New York-Newark-Jersey City
36087011302,"nombre 113.02, Rockland County, Nueva York",5281,3737,12031300,44360000,156700,343200,335,5,758,0,0,2900,722,Nueva York,New York-Newark-Jersey City
36087013001,"nombre 130.01, Rockland County, Nueva York",2897,2173,12175000,44600000,90000,216000,199,17,178,0,6,7500,271,Nueva York,New York-Newark-Jersey City
36087013002,"nombre 130.02, Rockland County, Nueva York",5715,3574,11756100,48470000,196400,441500,98,0,445,0,0,5100,706,Nueva York,New York-Newark-Jersey City
36087010802,"nombre 108.02, Rockland County, Nueva York",5046,3117,14312500,54960000,254400,403300,42,9,655,0,0,900,298,Nueva York,New York-Newark-Jersey City
36087011601,"nombre 116.01, Rockland County, Nueva York",3428,2229,13767900,58240000,144200,310200,19,0,138,0,5,4500,119,Nueva York,New York-Newark-Jersey City
36087012700,"nombre 127, Rockland County, Nueva York",4503,2969,7361100,43010000,131400,344200,41,94,192,0,22,9890,692,Nueva York,New York-Newark-Jersey City
36087012103,"nombre 121.03, Rockland County, Nueva York",5802,2052,5500000,67050000,38500,578600,8,0,496,0,0,0,8,Nueva York,New York-Newark-Jersey City
36087012300,"nombre 123, Rockland County, Nueva York",6096,3217,3807700,34100000,30300,88700,1502,4,14,0,164,0,493,Nueva York,New York-Newark-Jersey City
36087012600,"nombre 126, Rockland County, Nueva York",6339,4376,12259900,43240000,187200,524900,281,132,329,0,0,0,348,Nueva York,New York-Newark-Jersey City
36087012502,"nombre 125.02, Rockland County, Nueva York",5454,3608,10895800,43420000,170700,325100,1053,0,274,0,50,20400,622,Nueva York,New York-Newark-Jersey City
36087011602,"nombre 116.02, Rockland County, Nueva York",6186,3984,8955900,66670000,124537,492400,414,0,459,0,0,0,389,Nueva York,New York-Newark-Jersey City
36087010801,"nombre 108.01, Rockland County, Nueva York",4661,3277,15096200,60450000,215700,353900,420,15,292,0,13,9500,287,Nueva York,New York-Newark-Jersey City
36087010702,"nombre 107.02, Rockland County, Nueva York",3558,2187,4482600,25500000,29500,18700,87,0,41,0,0,0,493,Nueva York,New York-Newark-Jersey City
36087011403,"nombre 114.03, Rockland County, Nueva York",5757,3981,11760000,46840000,124537,421800,286,0,516,0,37,6100,639,Nueva York,New York-Newark-Jersey City
36087012203,"nombre 122.03, Rockland County, Nueva York",3229,1354,4083300,42780000,37200,314800,31,4,5,600,0,500,30,Nueva York,New York-Newark-Jersey City
36087013402,"nombre 134.02, Rockland County, Nueva York",4540,2861,12079500,46780000,147600,303500,110,19,462,0,0,5300,432,Nueva York,New York-Newark-Jersey City
36087013401,"nombre 134.01, Rockland County, Nueva York",4698,3230,10851600,46820000,163100,208508,18,0,721,0,0,4300,542,Nueva York,New York-Newark-Jersey City
36087011504,"nombre 115.04, Rockland County, Nueva York",7574,5265,9625000,35660000,153200,95900,3699,13,708,0,28,17500,1992,Nueva York,New York-Newark-Jersey City
36087010703,"nombre 107.03, Rockland County, Nueva York",4099,2466,6496900,31450000,61800,73400,252,0,63,0,0,9890,493,Nueva York,New York-Newark-Jersey City
36087010901,"nombre 109.01, Rockland County, Nueva York",4997,3325,11583300,48210000,143200,378600,906,0,296,0,69,5400,703,Nueva York,New York-Newark-Jersey City
36087011700,"nombre 117, Rockland County, Nueva York",3142,2090,9104200,30220000,79600,251200,112,0,42,0,0,600,470,Nueva York,New York-Newark-Jersey City
36087010503,"nombre 105.03, Rockland County, Nueva York",2312,1686,13100000,47990000,91200,114400,620,0,338,0,0,4400,166,Nueva York,New York-Newark-Jersey City
36087010602,"nombre 106.02, Rockland County, Nueva York",6813,4263,0,24000000,54300,177900,1064,0,350,0,0,3900,493,Nueva York,New York-Newark-Jersey City
36087010902,"nombre 109.02, Rockland County, Nueva York",3873,2812,11097200,40960000,0,253700,77,31,664,0,0,5500,509,Nueva York,New York-Newark-Jersey City
36087011501,"nombre 115.01, Rockland County, Nueva York",7607,4378,11900000,53360000,253700,666900,255,14,244,507,31,6100,347,Nueva York,New York-Newark-Jersey City
36087011800,"nombre 118, Rockland County, Nueva York",4540,654,6854200,29880000,18400,31700,228,53,33,0,0,11000,278,Nueva York,New York-Newark-Jersey City
36087012102,"nombre 121.02, Rockland County, Nueva York",9253,3074,2541700,48540000,34700,866600,353,0,496,0,0,500,214,Nueva York,New York-Newark-Jersey City
36087013003,"nombre 130.03, Rockland County, Nueva York",3137,2024,8806800,70330000,117100,244100,144,3,179,0,0,4900,324,Nueva York,New York-Newark-Jersey City
36087010200,"nombre 102, Rockland County, Nueva York",4482,2991,8494800,33600000,95700,310900,359,0,7,0,0,2000,987,Nueva York,New York-Newark-Jersey City
36087011102,"nombre 111.02, Rockland County, Nueva York",6388,4777,9468100,33980000,234600,321700,1197,0,628,0,0,16900,1177,Nueva York,New York-Newark-Jersey City
36087011200,"nombre 112, Rockland County, Nueva York",6435,4433,14468800,53060000,241400,497800,92,0,565,0,0,16400,636,Nueva York,New York-Newark-Jersey City
36087011603,"nombre 108.04, Rockland County, Nueva York",5133,3117,11767900,45020000,193700,208508,179,9,461,1400,28,14000,507,Nueva York,New York-Newark-Jersey City
36087010804,"nombre 108.04, Rockland County, Nueva York",4191,2935,999036776,44990000,156300,306300,203,0,447,0,14,2900,435,Nueva York,New York-Newark-Jersey City
36087011303,"nombre 113.03, Rockland County, Nueva York",5702,4200,10090300,39240000,199200,392400,218,22,743,0,0,25000,567,Nueva York,New York-Newark-Jersey City
36087011401,"nombre 114.01, Rockland County, Nueva York",4324,3011,12639700,45800000,159600,312000,114,0,459,0,9,8100,541,Nueva York,New York-Newark-Jersey City
36087012101,"nombre 121.01, Rockland County, Nueva York",6114,2340,5098700,66090000,124537,581900,89,0,7,0,0,1200,187,Nueva York,New York-Newark-Jersey City
36087012501,"nombre 125.01, Rockland County, Nueva York",5381,3007,8732100,47200000,114700,399900,559,0,176,0,38,4300,871,Nueva York,New York-Newark-Jersey City
36087011405,"nombre 114.05, Rockland County, Nueva York",4190,2795,10847600,41180000,130800,175500,906,8,304,0,49,9890,533,Nueva York,New York-Newark-Jersey City
36087012106,"nombre 121.06, Rockland County, Nueva York",4563,1895,6062500,40290000,35800,329000,555,0,110,0,19,500,871,Nueva York,New York-Newark-Jersey City
36087012105,"nombre 121.05, Rockland County, Nueva York",6114,2232,2568700,67000000,13300,568800,232,0,9,0,0,3000,155,Nueva York,New York-Newark-Jersey City
36087011505,"nombre 115.05, Rockland County, Nueva York",3219,1072,2637500,33920000,2300,309800,2,0,63,0,26,2900,1,Nueva York,New York-Newark-Jersey City
36087011506,"nombre 115.06, Rockland County, Nueva York",5267,1533,2470800,44510000,20200,497400,78,17,32,0,0,500,161,Nueva York,New York-Newark-Jersey City
36087011902,"nombre 119.02, Rockland County, Nueva York",3195,2399,6958300,37470000,85100,204900,64,0,145,507,30,2000,887,Nueva York,New York-Newark-Jersey City
36087012204,"nombre 122.04, Rockland County, Nueva York",4007,1302,4137900,45660000,26200,363000,182,0,45,0,60,6700,23,Nueva York,New York-Newark-Jersey City
36087011404,"nombre 114.04, Rockland County, Nueva York",3920,3162,10411100,33700000,166100,224900,641,0,451,0,0,6700,512,Nueva York,New York-Newark-Jersey City
36087011901,"nombre 119.01, Rockland County, Nueva York",4025,2495,10363500,2838168525,91800,232300,146,0,331,0,0,11000,1115,Nueva York,New York-Newark-Jersey City
36087010601,"nombre 106.01, Rockland County, Nueva York",3828,2464,8566200,28980000,66000,138500,368,906,121,0,212,6700,1675,Nueva York,New York-Newark-Jersey City
36087012800,"nombre 128, Rockland County, Nueva York",6580,4521,12812500,49560000,0,574600,49,0,563,0,0,8000,142,Nueva York,New York-Newark-Jersey City
36087013300,"nombre 133, Rockland County, Nueva York",2574,2013,10454900,57540000,137600,190500,102,0,187,0,0,9700,283,Nueva York,New York-Newark-Jersey City
36087010502,"nombre 105.02, Rockland County, Nueva York",6808,4735,7376800,22150000,162200,341100,1109,0,282,0,22,13200,1852,Nueva York,New York-Newark-Jersey City
36087010701,"nombre 107.01, Rockland County, Nueva York",4524,3137,6312500,21810000,78700,155900,670,0,100,0,0,5400,2141,Nueva York,New York-Newark-Jersey City
36087010102,"nombre 101.02, Rockland County, Nueva York",4540,3117,9162200,33990000,100700,350700,271,0,134,0,27,7200,1018,Nueva York,New York-Newark-Jersey City
36087012401,"nombre 124.01, Rockland County, Nueva York",5119,3385,5045300,22480000,75800,137000,2980,0,312,0,0,3800,419,Nueva York,New York-Newark-Jersey City
36103145804,"nombre 1458.04, Suffolk County, Nueva York",3352,2351,9096600,30530000,53100,158400,395,0,361,0,125,3100,856,Nueva York,New York-Newark-Jersey City
36103145903,"nombre 1459.03, Suffolk County, Nueva York",5778,4026,9441400,2838168525,125800,352000,353,25,58,0,0,15700,1690,Nueva York,New York-Newark-Jersey City
36103146001,"nombre 1460.01, Suffolk County, Nueva York",6048,3846,9008300,32950000,27400,112200,494,0,52,0,25,9000,493,Nueva York,New York-Newark-Jersey City
36103146204,"nombre 1462.04, Suffolk County, Nueva York",6805,4191,7854200,31330000,54300,101800,1298,0,114,0,0,0,493,Nueva York,New York-Newark-Jersey City
36103146604,"nombre 1466.04, Suffolk County, Nueva York",4417,3133,9293800,35430000,101800,319200,133,60,503,7300,0,2200,434,Nueva York,New York-Newark-Jersey City
36103145808,"nombre 1458.08, Suffolk County, Nueva York",2980,2066,7380000,35570000,49300,247900,85,0,125,507,0,8300,208,Nueva York,New York-Newark-Jersey City
36103145702,"nombre 1457.02, Suffolk County, Nueva York",6692,4322,7644700,28220000,76600,148100,813,81,113,0,14,15200,493,Nueva York,New York-Newark-Jersey City
36103145704,"nombre 1457.04, Suffolk County, Nueva York",8041,4947,7157200,22410000,87600,192100,2321,22,477,0,0,21300,493,Nueva York,New York-Newark-Jersey City
36103145803,"nombre 1458.03, Suffolk County, Nueva York",4504,3117,9657400,43600000,135100,383300,61,0,268,0,4,1100,327,Nueva York,New York-Newark-Jersey City
36103145805,"nombre 1458.05, Suffolk County, Nueva York",5775,3935,10035000,30740000,144700,481400,74,0,196,0,18,12200,551,Nueva York,New York-Newark-Jersey City
36103146103,"nombre 1461.03, Suffolk County, Nueva York",4004,2585,9926100,34950000,72000,265500,228,0,157,0,0,0,964,Nueva York,New York-Newark-Jersey City
36103146615,"nombre 1466.15, Suffolk County, Nueva York",4485,3236,8589900,36450000,122300,360100,169,0,171,2500,0,7600,443,Nueva York,New York-Newark-Jersey City
36103146901,"nombre 1469.01, Suffolk County, Nueva York",5314,3658,11048600,42860000,144800,484000,0,9,19,0,0,1700,438,Nueva York,New York-Newark-Jersey City
36103147402,"nombre 1474.02, Suffolk County, Nueva York",3626,2449,13687500,49040000,133400,328400,0,0,89,0,0,1400,239,Nueva York,New York-Newark-Jersey City
36103147701,"nombre 1477.01, Suffolk County, Nueva York",3434,2576,8341700,37080000,124537,294500,26,0,153,2900,0,4400,237,Nueva York,New York-Newark-Jersey City
36103147802,"nombre 1478.02, Suffolk County, Nueva York",3839,2671,12223000,52690000,146400,338800,1,0,80,0,0,4200,328,Nueva York,New York-Newark-Jersey City
36103147804,"nombre 1478.04, Suffolk County, Nueva York",4540,3924,12754000,43710000,181500,533200,100,0,496,0,0,3800,242,Nueva York,New York-Newark-Jersey City
36103158102,"nombre 1581.02, Suffolk County, Nueva York",4616,3294,7576200,31340000,84400,323300,82,0,153,0,20,8700,1041,Nueva York,New York-Newark-Jersey City
36103158205,"nombre 1582.05, Suffolk County, Nueva York",1867,1302,11402800,38790000,54500,151100,0,0,36,0,0,1500,305,Nueva York,New York-Newark-Jersey City
36103158206,"nombre 1582.06, Suffolk County, Nueva York",3958,2914,8538500,49760000,165100,284000,121,0,281,0,0,5600,660,Nueva York,New York-Newark-Jersey City
36103158308,"nombre 1583.08, Suffolk County, Nueva York",8787,5798,9976600,34790000,195700,598900,672,0,98,0,0,0,2028,Nueva York,New York-Newark-Jersey City
36103158310,"nombre 1583.10, Suffolk County, Nueva York",4388,3447,7036500,30260000,82400,363500,111,4,100,0,0,8500,453,Nueva York,New York-Newark-Jersey City
36103146902,"nombre 1469.02, Suffolk County, Nueva York",3760,2859,14334500,65760000,129100,361300,34,0,12,0,0,0,101,Nueva York,New York-Newark-Jersey City
36103123101,"nombre 1231.01, Suffolk County, Nueva York",3193,3117,8228400,35200000,77700,254600,57,0,43,0,0,10000,447,Nueva York,New York-Newark-Jersey City
36103123201,"nombre 1232.01, Suffolk County, Nueva York",2105,1436,5601200,40000000,30100,57200,558,0,78,0,22,6700,822,Nueva York,New York-Newark-Jersey City
36103123702,"nombre 1237.02, Suffolk County, Nueva York",8537,5938,7846600,28490000,99500,437300,579,0,242,0,22,30000,493,Nueva York,New York-Newark-Jersey City
36103124401,"nombre 1244.01, Suffolk County, Nueva York",3862,2784,8772700,37810000,73800,333800,51,0,496,0,0,2400,416,Nueva York,New York-Newark-Jersey City
36103135004,"nombre 1350.04, Suffolk County, Nueva York",2949,2090,17096600,96250000,132600,257000,906,25,75,0,12,2900,177,Nueva York,New York-Newark-Jersey City
36103135303,"nombre 1353.03, Suffolk County, Nueva York",4037,2769,12526400,41750000,129000,343200,95,0,195,0,39,2500,251,Nueva York,New York-Newark-Jersey City
36103146003,"nombre 1460.03, Suffolk County, Nueva York",9259,5597,7926100,29170000,150800,182200,2190,0,774,0,62,8900,493,Nueva York,New York-Newark-Jersey City
36103146102,"nombre 1461.02, Suffolk County, Nueva York",2769,1772,9200000,29490000,25200,37800,475,27,117,0,111,4500,1643,Nueva York,New York-Newark-Jersey City
36103146105,"nombre 1461.05, Suffolk County, Nueva York",6782,4575,6885400,26160000,43400,122600,834,0,102,507,0,0,493,Nueva York,New York-Newark-Jersey City
36103146202,"nombre 1462.02, Suffolk County, Nueva York",4683,3021,8932300,27720000,65200,32500,1837,22,0,0,32,0,493,Nueva York,New York-Newark-Jersey City
36103146300,"nombre 1463, Suffolk County, Nueva York",2257,1897,5457100,27660000,55300,125300,535,906,69,0,22,12800,252,Nueva York,New York-Newark-Jersey City
36103146403,"nombre 1464.03, Suffolk County, Nueva York",4910,3217,6340500,21220000,33700,80300,1472,0,48,0,14,6100,493,Nueva York,New York-Newark-Jersey City
36103146404,"nombre 1464.04, Suffolk County, Nueva York",3542,2316,6964300,29150000,39800,113100,745,0,21,0,0,2800,1617,Nueva York,New York-Newark-Jersey City
36103146608,"nombre 1466.08, Suffolk County, Nueva York",2620,1967,8500000,32530000,58200,203300,0,65,68,4000,0,0,871,Nueva York,New York-Newark-Jersey City
36103146611,"nombre 1466.11, Suffolk County, Nueva York",3052,3117,8321800,33490000,124537,243900,175,0,86,0,0,4400,308,Nueva York,New York-Newark-Jersey City
36103146612,"nombre 1466.12, Suffolk County, Nueva York",5133,3325,10513500,34670000,91500,434100,161,68,81,0,0,9890,385,Nueva York,New York-Newark-Jersey City
36103147200,"nombre 1472, Suffolk County, Nueva York",6602,4599,6597200,32800000,156100,269400,1160,0,120,0,13,8800,493,Nueva York,New York-Newark-Jersey City
36103147503,"nombre 1475.03, Suffolk County, Nueva York",1441,994,11744300,61490000,56900,135500,0,0,15,0,0,9890,63,Nueva York,New York-Newark-Jersey City
36103158315,"nombre 1583.15, Suffolk County, Nueva York",4611,3158,8353900,29050000,107200,316100,511,0,200,0,10,3300,696,Nueva York,New York-Newark-Jersey City
36103158320,"nombre 1583.20, Suffolk County, Nueva York",6234,4418,8944900,33800000,158800,511500,501,0,0,0,0,0,618,Nueva York,New York-Newark-Jersey City
36103158405,"nombre 1584.05, Suffolk County, Nueva York",4896,3391,10865700,34880000,114200,419500,39,0,192,0,0,6500,405,Nueva York,New York-Newark-Jersey City
36103124101,"nombre 1241.01, Suffolk County, Nueva York",4856,3412,9269700,35380000,60800,377300,93,0,0,0,0,2100,969,Nueva York,New York-Newark-Jersey City
36103110101,"nombre 1101.01, Suffolk County, Nueva York",3702,2467,999036776,140390000,184900,335900,10,0,177,0,0,4800,108,Nueva York,New York-Newark-Jersey City
36103110801,"nombre 1108.01, Suffolk County, Nueva York",2039,1540,13675000,79890000,97100,192700,1,3,50,0,0,2200,36,Nueva York,New York-Newark-Jersey City
36103111602,"nombre 1116.02, Suffolk County, Nueva York",2588,2008,8680600,45130000,103300,244800,26,0,20,0,0,2300,71,Nueva York,New York-Newark-Jersey City
36103111801,"nombre 1118.01, Suffolk County, Nueva York",6603,4437,999036776,46290000,196900,532400,273,0,608,0,0,2000,378,Nueva York,New York-Newark-Jersey City
36103111900,"nombre 1119, Suffolk County, Nueva York",5349,3936,12416700,59520000,225000,445700,12,22,272,0,68,11800,422,Nueva York,New York-Newark-Jersey City
36103190705,"nombre 1907.05, Suffolk County, Nueva York",3870,2840,7412500,71620000,137200,262800,8,44,369,0,20,8000,721,Nueva York,New York-Newark-Jersey City
36103158707,"nombre 1587.07, Suffolk County, Nueva York",4540,1151,7762500,33090000,29900,126900,202,0,105,0,0,3500,106,Nueva York,New York-Newark-Jersey City
36103146613,"nombre 1466.13, Suffolk County, Nueva York",4082,2678,10672600,37140000,70500,337700,131,0,93,0,0,1500,466,Nueva York,New York-Newark-Jersey City
36103146703,"nombre 1467.03, Suffolk County, Nueva York",4062,2685,7826100,27940000,49500,200800,473,92,63,0,11,4400,1462,Nueva York,New York-Newark-Jersey City
36103146704,"nombre 1467.04, Suffolk County, Nueva York",2011,1362,10350500,35910000,40200,171300,0,0,80,0,0,2200,196,Nueva York,New York-Newark-Jersey City
36103122405,"nombre 1224.05, Suffolk County, Nueva York",3605,2228,11344700,40700000,87700,63600,1784,0,421,0,57,10400,603,Nueva York,New York-Newark-Jersey City
36103158506,"nombre 1585.06, Suffolk County, Nueva York",2599,1727,10720600,34870000,58700,236300,6,0,32,0,63,1800,117,Nueva York,New York-Newark-Jersey City
36103158711,"nombre 1587.11, Suffolk County, Nueva York",5353,3946,7548300,28520000,155100,208508,491,0,476,0,0,5400,340,Nueva York,New York-Newark-Jersey City
36103110902,"nombre 1109.02, Suffolk County, Nueva York",4668,2840,7642900,40890000,92000,169600,1239,0,52,0,0,1600,1665,Nueva York,New York-Newark-Jersey City
36103111703,"nombre 1117.03, Suffolk County, Nueva York",3118,2165,10711800,47840000,106500,260600,1,0,134,2300,0,2300,331,Nueva York,New York-Newark-Jersey City
36103112206,"nombre 1122.06, Suffolk County, Nueva York",7771,5505,11998500,61640000,288000,635300,174,0,437,0,0,1800,789,Nueva York,New York-Newark-Jersey City
36103112212,"nombre 1122.12, Suffolk County, Nueva York",3570,2369,19741100,81250000,171500,223300,169,0,918,0,0,11400,136,Nueva York,New York-Newark-Jersey City
36103122403,"nombre 1224.03, Suffolk County, Nueva York",2351,1559,0,32850000,53500,208508,1228,0,101,0,35,9100,430,Nueva York,New York-Newark-Jersey City
36103122501,"nombre 1225.01, Suffolk County, Nueva York",4489,2510,4090500,22170000,34000,22200,2669,31,22,0,31,9300,1421,Nueva York,New York-Newark-Jersey City
36103122801,"nombre 1228.01, Suffolk County, Nueva York",5289,3117,6157700,34100000,79900,236100,1815,0,258,0,12,2100,822,Nueva York,New York-Newark-Jersey City
36103123002,"nombre 1230.02, Suffolk County, Nueva York",4823,3222,9717000,33190000,75500,298900,312,0,188,0,10,19600,1128,Nueva York,New York-Newark-Jersey City
36103123202,"nombre 1232.02, Suffolk County, Nueva York",9616,6170,9453100,30120000,119300,55300,5137,0,496,507,65,6000,493,Nueva York,New York-Newark-Jersey City
36103123301,"nombre 1233.01, Suffolk County, Nueva York",8190,5438,6319400,23230000,85900,89400,4430,0,70,0,0,12700,493,Nueva York,New York-Newark-Jersey City
36103123600,"nombre 1236, Suffolk County, Nueva York",3361,2671,12000000,43880000,113300,315000,27,906,65,0,12,5900,48,Nueva York,New York-Newark-Jersey City
36103123802,"nombre 1238.02, Suffolk County, Nueva York",3367,2461,7838200,32880000,52600,262100,20,112,35,507,0,6000,563,Nueva York,New York-Newark-Jersey City
36103124102,"nombre 1241.02, Suffolk County, Nueva York",3264,2320,7975000,35680000,65300,264700,1,0,37,0,0,2300,871,Nueva York,New York-Newark-Jersey City
36103124402,"nombre 1244.02, Suffolk County, Nueva York",3357,2569,10293300,35000000,73000,304400,0,0,30,0,0,0,283,Nueva York,New York-Newark-Jersey City
36103134702,"nombre 1347.02, Suffolk County, Nueva York",5569,4112,8484600,2838168525,174300,473600,113,0,441,0,72,3500,172,Nueva York,New York-Newark-Jersey City
36103134902,"nombre 1349.02, Suffolk County, Nueva York",4720,3117,14950000,53910000,0,440100,103,0,70,0,0,1000,136,Nueva York,New York-Newark-Jersey City
36103135102,"nombre 1351.02, Suffolk County, Nueva York",4637,3171,12947900,48530000,175700,382600,0,0,237,0,17,22500,332,Nueva York,New York-Newark-Jersey City
36103110102,"nombre 1101.02, Suffolk County, Nueva York",5088,3556,17308800,76390000,248100,444600,8,0,220,0,0,10300,311,Nueva York,New York-Newark-Jersey City
36103110901,"nombre 1109.01, Suffolk County, Nueva York",2867,2094,11068800,52290000,137900,254900,18,0,36,0,0,8200,182,Nueva York,New York-Newark-Jersey City
36103111401,"nombre 1114.01, Suffolk County, Nueva York",1362,1058,14500000,2838168525,49700,100600,32,16,58,0,0,2400,226,Nueva York,New York-Newark-Jersey City
36103111402,"nombre 1114.02, Suffolk County, Nueva York",4687,3427,11652800,42110000,124537,394000,36,0,379,0,22,2000,285,Nueva York,New York-Newark-Jersey City
36103112102,"nombre 1121.02, Suffolk County, Nueva York",3751,2618,16312500,82120000,187800,313200,137,0,381,0,0,2200,79,Nueva York,New York-Newark-Jersey City
36103112103,"nombre 1121.03, Suffolk County, Nueva York",4659,3584,9354200,41650000,141500,388800,92,0,258,0,0,7400,347,Nueva York,New York-Newark-Jersey City
36103124300,"nombre 1243, Suffolk County, Nueva York",6300,4783,7092300,34180000,130300,467500,92,0,416,0,22,6800,1027,Nueva York,New York-Newark-Jersey City
36103134704,"nombre 1347.04, Suffolk County, Nueva York",2578,1899,10312500,47970000,82000,234500,6,0,111,0,1,1100,104,Nueva York,New York-Newark-Jersey City
36103134903,"nombre 1104.02, Suffolk County, Nueva York",1287,852,13692700,51620000,124537,102400,906,906,0,0,0,400,243,Nueva York,New York-Newark-Jersey City
36103110402,"nombre 1104.02, Suffolk County, Nueva York",3165,2244,11625000,54530000,125000,303100,33,0,21,0,0,0,80,Nueva York,New York-Newark-Jersey City
36103201100,"nombre 2011, Suffolk County, Nueva York",6185,3951,6929400,26760000,71200,154300,636,155,221,0,3,14000,493,Nueva York,New York-Newark-Jersey City
36103145807,"nombre 1458.07, Suffolk County, Nueva York",4506,3075,10468800,34130000,95200,366100,120,0,179,0,28,9890,492,Nueva York,New York-Newark-Jersey City
36103135101,"nombre 1351.01, Suffolk County, Nueva York",4540,2818,999036776,48460000,121300,309400,145,0,273,0,10,3000,350,Nueva York,New York-Newark-Jersey City
36103147601,"nombre 1466.06, Suffolk County, Nueva York",2288,1569,10900000,49130000,72200,199400,38,0,44,0,0,4800,164,Nueva York,New York-Newark-Jersey City
36103146606,"nombre 1466.06, Suffolk County, Nueva York",6937,4539,9875000,39490000,135500,637400,0,0,0,0,0,0,563,Nueva York,New York-Newark-Jersey City
36103158001,"nombre 1580.01, Suffolk County, Nueva York",4309,3092,16187500,66420000,218100,364300,26,0,496,0,47,9600,170,Nueva York,New York-Newark-Jersey City
36103158319,"nombre 1583.19, Suffolk County, Nueva York",3631,2497,10088500,33410000,89900,224700,220,0,419,3900,0,1400,692,Nueva York,New York-Newark-Jersey City
36103158202,"nombre 1582.02, Suffolk County, Nueva York",7306,5262,9217400,35580000,195800,552100,210,23,334,0,0,9890,1041,Nueva York,New York-Newark-Jersey City
36103158407,"nombre 1584.07, Suffolk County, Nueva York",5396,3602,8918000,28010000,130000,457800,0,0,31,0,303,4500,439,Nueva York,New York-Newark-Jersey City
36103158900,"nombre 1589, Suffolk County, Nueva York",7603,5262,7251100,29510000,138000,423000,386,55,247,0,25,16800,493,Nueva York,New York-Newark-Jersey City
36103201004,"nombre 2010.04, Suffolk County, Nueva York",3662,3076,8771700,0,116200,316500,39,18,30,0,0,2000,390,Nueva York,New York-Newark-Jersey City
36103145603,"nombre 1456.03, Suffolk County, Nueva York",6777,4316,5692900,27450000,46300,87600,916,0,179,0,40,9100,493,Nueva York,New York-Newark-Jersey City
36103145605,"nombre 1456.05, Suffolk County, Nueva York",3844,2365,8275000,2838168525,39300,79200,549,0,80,0,21,0,493,Nueva York,New York-Newark-Jersey City
36103145901,"nombre 1459.01, Suffolk County, Nueva York",3298,2278,7860300,28570000,49700,136300,573,0,80,0,64,8500,1133,Nueva York,New York-Newark-Jersey City
36103146605,"nombre 1466.05, Suffolk County, Nueva York",950,666,10293800,34820000,14600,78200,38,0,9,1300,0,1200,96,Nueva York,New York-Newark-Jersey City
36103146614,"nombre 1466.14, Suffolk County, Nueva York",5002,3679,10567900,40330000,164800,454300,77,0,81,0,0,8200,219,Nueva York,New York-Newark-Jersey City
